UID,TERM,PELL,GRADUATED
1453660,201904,973.0,Yes
1453846,201904,3098.0,Yes
1453928,202128,1773.0,No
1453970,202014,3173.0,No
1455043,201904,2923.0,No
725932,201238,1850.0,Yes
1454934,201904,1173.0,No
1455014,202014,1193.0,No
1455790,202014,3173.0,No
1455149,201904,2023.0,No
1455283,201904,2223.0,Yes
1455332,201908,3098.0,Yes
1455333,201904,3098.0,No
1455337,201904,3098.0,No
1455935,201904,3098.0,No
1455920,201904,2523.0,Yes
1280952,201908,3098.0,No
1455890,202014,1398.0,No
1455891,202014,3173.0,No
1455900,201904,3098.0,Yes
1455914,201904,3098.0,Yes
1456475,202124,3248.0,No
1456533,202014,548.0,No
1456883,202124,1423.0,No
1457564,202124,2973.0,No
1457876,202234,3448.0,No
1458759,201904,3073.0,No
1458760,202014,3173.0,No
1458762,201904,2623.0,Yes
1458592,201904,1523.0,No
1458619,201904,2423.0,No
1458523,202124,2523.0,No
1458547,202124,3248.0,No
1459233,202014,2148.0,No
1460518,202014,2898.0,No
1460064,202014,3173.0,No
1461022,202014,3173.0,No
1461044,202014,2098.0,No
1461047,202014,1448.0,No
1461458,202124,1573.0,Yes
1460797,201904,823.0,No
1461262,202014,3173.0,Yes
1461715,202124,3248.0,No
1461588,202014,3173.0,No
1459114,201904,3098.0,Yes
1461669,202014,1448.0,No
1462989,202014,3173.0,No
1462993,202014,2798.0,No
1462431,202014,1498.0,No
1462467,202014,1448.0,No
1462606,202124,773.0,No
1462749,201904,3073.0,Yes
1463089,202014,1848.0,No
1463280,202014,2498.0,Yes
1463316,201904,1373.0,Yes
1463400,202014,1748.0,No
1458856,202124,2723.0,No
1463842,202014,3173.0,No
1467551,202014,3148.0,No
1470306,202124,3248.0,No
1472047,202234,3448.0,No
1476846,202014,3173.0,No
1477456,202014,3173.0,No
1479367,202344,3698.0,No
1482804,202014,1798.0,No
1483453,202124,1673.0,No
1483715,202124,3248.0,No
1485463,202124,1923.0,Yes
1486258,202014,3173.0,No
1486577,202014,598.0,No
1487932,202018,3173.0,No
1488919,202014,3173.0,No
1491492,202014,1147.0,No
1496725,202124,2673.0,No
1497716,202124,3248.0,No
1502094,202124,0.0,No
1506161,202014,3173.0,No
1507386,202124,2973.0,No
1507492,202234,3123.0,No
1508649,202014,1198.0,No
1509518,202014,1948.0,No
1513206,202014,498.0,No
1513978,202124,2323.0,No
1515219,202234,3323.0,No
1514612,202124,3248.0,No
1515533,202014,3173.0,No
1516465,202014,3173.0,No
1519652,202124,673.0,No
1527292,202124,3248.0,No
1526954,202014,2448.0,No
1531525,202014,3173.0,No
1532176,201904,3098.0,Yes
1532528,202124,1723.0,No
1532655,201904,3098.0,No
1532752,202014,1098.0,No
1532154,202014,3173.0,Yes
1532252,201904,3098.0,Yes
1532422,202124,2073.0,No
1532210,201904,3098.0,No
1533399,202234,3448.0,No
1532791,202014,1998.0,No
1533494,202014,1898.0,No
1533018,201904,3098.0,Yes
1533156,202234,2773.0,No
727644,201564,2863.0,Yes
1533935,202014,548.0,No
1534018,202014,3173.0,No
1533715,202014,3173.0,No
1533775,202234,2773.0,No
1533864,202234,1823.0,No
1533994,202124,2873.0,No
1533997,201908,2773.0,Yes
1534319,202124,1923.0,Yes
1535593,202234,2473.0,No
1535657,201908,3073.0,Yes
1535680,202014,3173.0,No
1273233,202014,3173.0,Yes
1535870,202124,2423.0,No
1542586,201908,3097.0,Yes
1542931,202014,1598.0,No
1542631,202014,3173.0,No
1543025,202014,1298.0,No
1756904,202234,3448.0,No
1543415,202014,448.0,No
1543901,202014,3173.0,No
1543956,202014,2348.0,No
1543933,202014,0.0,No
1544040,202124,3248.0,No
1544102,202014,2198.0,Yes
1757378,202234,2423.0,No
1544188,202014,3173.0,No
1544279,202124,1123.0,No
1545098,202014,2398.0,No
1544697,202014,3148.0,No
1544748,202014,1120.0,No
1544887,202014,1198.0,No
1544659,202014,3173.0,No
1544812,202014,3173.0,No
1545070,202014,3173.0,No
1545137,202014,2048.0,No
1544862,202344,1973.0,No
1545193,202014,2348.0,Yes
1544985,201908,3098.0,No
1544987,202124,2523.0,No
1605205,202124,2923.0,No
1545280,202124,3248.0,No
1545911,202014,3173.0,No
1545854,202014,2548.0,No
1545291,202124,3248.0,No
1545886,202014,3173.0,Yes
1545815,202234,2373.0,No
1546090,202014,3173.0,No
1546236,202014,3173.0,No
1546385,202124,1073.0,No
1546806,202234,3448.0,No
1546379,202014,3173.0,No
1546216,202014,2398.0,No
1546288,202014,2298.0,No
1546120,202014,1298.0,Yes
1546231,202014,2448.0,No
1546958,202124,3248.0,No
1547340,202124,3223.0,No
1547441,202014,3173.0,No
1547649,202014,2198.0,Yes
1548061,202014,748.0,No
1547559,202014,2698.0,No
1548191,202014,3173.0,No
1548213,202124,3248.0,No
1547636,202014,998.0,Yes
1547638,202124,3248.0,No
1547723,201908,3098.0,Yes
1548484,202344,1623.0,No
1548630,202014,2948.0,No
1548260,202344,1473.0,No
1548270,202234,3273.0,No
1548280,202344,1723.0,No
1548281,202234,2273.0,No
1548288,202344,3698.0,No
1548289,202014,2698.0,No
1548496,202014,3173.0,No
1548498,202014,3173.0,No
1548507,202014,2248.0,No
1548520,202014,2098.0,No
1548747,202124,3248.0,No
1548524,201908,3098.0,Yes
1548615,202014,3173.0,No
1548816,202014,3173.0,No
1548572,202014,1198.0,No
1548830,202124,1723.0,No
1548838,202124,3248.0,No
1548848,202124,160.0,No
1548178,202014,3148.0,No
1548861,202124,2923.0,No
1651295,202018,3173.0,No
1549062,202124,3248.0,No
1549824,202014,3173.0,No
1549828,202014,3148.0,No
1325738,201908,3098.0,Yes
1549259,202124,3248.0,No
1549528,202124,3248.0,No
1549737,202014,1598.0,No
1549512,202124,3248.0,No
1549518,202124,3248.0,No
1550333,202014,3173.0,No
1549879,202014,1048.0,No
1549886,202124,3248.0,No
1280770,202014,1798.0,No
1549994,202014,1648.0,No
1549995,202014,3173.0,No
1550034,202014,1398.0,No
1278049,202014,1410.0,No
1550769,202234,1373.0,No
1551846,202014,3173.0,No
1552003,202124,1473.0,No
1552025,202234,3223.0,No
1552088,202014,3173.0,No
1551700,202014,3173.0,No
1551707,202014,1798.0,No
1551709,202014,3173.0,No
1656682,202124,3248.0,No
1552181,202014,2098.0,No
1551882,202014,1948.0,No
1551886,202124,3248.0,No
1552039,202014,3173.0,No
1552061,202018,3173.0,No
1552067,202014,1748.0,No
1552074,202124,3248.0,No
1551477,202124,3073.0,No
1551554,202234,3448.0,No
1551665,202124,1273.0,No
1551684,201908,1573.0,No
1551687,202014,3173.0,No
1552246,202014,3173.0,Yes
1552297,202124,3065.0,No
1552458,202128,3248.0,No
1552567,202014,3173.0,No
1552621,202014,3173.0,Yes
1552810,202014,2498.0,No
1552353,202014,848.0,No
1552881,202014,3173.0,No
1553272,202124,2223.0,No
1549479,202014,1448.0,No
1553213,202014,748.0,No
1553225,202018,2348.0,No
1553229,202014,3148.0,No
1553586,202014,3173.0,No
1553623,202014,3173.0,No
1553114,202014,3173.0,Yes
1553293,202124,3173.0,No
1553525,202124,3248.0,Yes
1553668,202128,3248.0,No
1553727,202014,3173.0,No
1553733,202014,3173.0,Yes
1553448,202124,1123.0,No
1553707,202014,3173.0,No
1554221,202014,3172.0,Yes
1554279,202014,1748.0,No
1554322,202014,3173.0,No
1554373,202014,1848.0,Yes
1554407,202014,948.0,Yes
1554503,202124,3248.0,Yes
1554463,202014,2448.0,No
1685676,202238,523.0,No
1554557,202014,1348.0,Yes
1322513,202124,1723.0,No
1661727,202124,3248.0,No
1554319,202014,1048.0,No
1554456,202124,1473.0,No
1554693,202014,3173.0,No
1555022,202014,2248.0,No
1555110,202234,3448.0,No
1554803,202014,3172.0,No
1555282,202014,548.0,Yes
1555375,202124,1973.0,No
1555198,202014,3172.0,No
1554982,202014,3173.0,No
1554999,202014,3173.0,No
1555415,202238,3448.0,No
1555448,202234,3448.0,No
1555425,202014,3173.0,No
1559060,202124,1523.0,No
1559965,202344,1623.0,No
1560615,202014,3173.0,No
1555345,202014,3173.0,Yes
1560573,202124,3223.0,No
1560449,202014,2848.0,Yes
1560474,202124,3248.0,No
1560478,202124,3248.0,No
1561280,202124,3248.0,No
1561032,202124,2773.0,No
1561207,202124,1823.0,No
1562231,202014,3173.0,No
1562948,202014,1898.0,Yes
1562949,202014,3173.0,Yes
1562809,202018,3173.0,Yes
1692459,202124,1623.0,No
1562376,202014,2298.0,Yes
1562380,202124,1073.0,No
1562399,202124,523.0,No
1562674,202124,823.0,No
1562682,202344,3698.0,No
1562781,202344,1873.0,No
1563701,202014,3173.0,No
1563270,202014,2398.0,Yes
1563326,202014,0.0,Yes
1563596,202014,2448.0,No
1563600,202124,3248.0,No
1563550,202238,423.0,No
1563398,202234,2673.0,No
1563766,202124,3248.0,No
1564396,202124,3248.0,No
1564302,202234,3448.0,No
1563853,202014,1198.0,No
1564047,202124,2773.0,No
1563979,202128,1672.0,No
1563994,202124,3248.0,No
1565047,202124,3248.0,No
1565067,202124,3248.0,No
1565574,202124,3248.0,No
1565851,202124,1423.0,No
1565510,202014,3173.0,No
1566204,202124,3248.0,No
1567004,202234,3448.0,No
1567413,202234,3448.0,No
1567723,202124,1673.0,No
1567812,202234,2873.0,No
1568198,202124,3248.0,No
1568582,202234,2323.0,No
1568071,202124,3248.0,Yes
1568455,202234,2123.0,No
1568314,202124,3248.0,No
1755580,202234,1923.0,No
1570012,202124,3248.0,Yes
1569570,202014,3148.0,No
1570360,202014,1348.0,No
1756059,202234,1373.0,No
1756551,202234,2673.0,No
1571497,202124,3248.0,No
1571192,202234,473.0,No
1571208,202124,3248.0,No
1757239,202238,3448.0,No
1571139,202124,1523.0,No
1571882,202124,1323.0,No
1571753,202124,3223.0,No
1574414,202234,3448.0,No
1575227,202234,3448.0,No
1577472,202344,3698.0,No
1578831,202234,923.0,No
1579362,202234,3448.0,No
1579434,202234,2123.0,No
1571642,202014,3173.0,Yes
1590778,202124,873.0,No
1592486,202124,3248.0,No
1595666,202234,3448.0,No
1597140,202234,3448.0,No
1600908,202124,3223.0,No
1602447,202124,2473.0,No
1604347,202128,3248.0,No
1604456,202124,3248.0,No
1607947,202124,1773.0,No
1608052,202234,3448.0,No
1607624,202234,3448.0,No
1607778,202124,1773.0,No
1612504,202234,2973.0,No
1613420,202124,336.0,No
1621034,202234,3448.0,No
1621975,202124,3248.0,No
1626353,202234,1873.0,No
1626814,202234,3448.0,No
1629292,202124,3248.0,No
1630078,202234,1373.0,No
1630558,202234,2773.0,No
1632161,202124,2023.0,No
1634244,202238,3273.0,No
1634648,202234,3448.0,No
1635310,202234,346.0,No
1637473,202124,2373.0,No
1637498,202124,3248.0,No
1641164,202234,2523.0,No
1605234,202344,3698.0,No
1641180,202124,3248.0,No
1640853,202124,1523.0,No
1641209,202124,1573.0,No
1641216,202124,2273.0,No
1641236,202124,3222.0,Yes
1642072,202014,2098.0,No
1642536,202124,3248.0,No
1642816,202014,3172.0,Yes
1643745,202234,3448.0,No
1643748,202234,0.0,No
1643814,202128,3248.0,No
1643687,202124,3248.0,No
1644130,202344,2723.0,No
1645753,202124,3023.0,Yes
1646793,202124,1254.0,No
1758336,202344,3698.0,No
1647000,202124,3023.0,No
1646816,202344,2923.0,No
1759753,202344,3698.0,No
1647583,202124,3248.0,No
1647573,202124,723.0,No
1647972,202124,2273.0,No
1647643,202124,3248.0,Yes
1648437,202124,2923.0,No
1648066,202234,3423.0,No
1648574,202344,3698.0,No
1648991,202238,3448.0,No
1648994,202124,3248.0,Yes
1761884,202344,2873.0,No
1761891,202344,3698.0,No
1649057,202234,3448.0,No
1649689,202124,2073.0,No
1649727,202124,3248.0,Yes
1650030,202238,3448.0,No
1650168,202234,2223.0,No
1650403,202124,423.0,No
1650436,202124,3248.0,No
1650614,202128,3248.0,No
1650053,202124,523.0,No
1650112,202124,3248.0,No
1650333,202234,3448.0,No
1650527,202124,1923.0,No
1650817,202234,3448.0,No
1650899,202234,1673.0,No
1651234,202124,3248.0,No
1651296,202124,3248.0,No
1651300,202124,1273.0,No
1650999,202234,3448.0,No
1651941,202124,3248.0,No
1651936,202124,3248.0,No
1652306,202124,3248.0,No
1651931,202124,823.0,No
1652307,202124,3248.0,No
1652436,202124,3248.0,No
1652571,202234,2923.0,No
1652577,202234,1173.0,No
1652588,202234,3448.0,No
1653035,202124,1973.0,No
1653047,202124,3248.0,No
1653059,202124,3248.0,No
1653875,202124,3248.0,No
1653881,202124,523.0,No
1653556,202124,923.0,No
1653620,202124,3248.0,No
1653273,202234,2423.0,No
1653274,202124,2823.0,No
1442946,202344,445.0,No
1653615,202124,1973.0,No
1653376,202124,3248.0,No
1653392,202124,1823.0,No
1653396,202124,573.0,No
1653402,202128,2373.0,No
1653408,202124,3248.0,No
1653414,202124,1449.0,No
1653431,202124,3248.0,No
1653433,202124,812.0,No
1653455,202124,2873.0,No
1654497,202124,0.0,No
1655230,202124,3248.0,No
1655000,202124,3248.0,No
1655001,202124,1873.0,No
1655011,202124,873.0,No
1655025,202124,3248.0,No
1655311,202128,3223.0,No
1655312,202238,3448.0,No
1655326,202124,2823.0,No
1655070,202124,3248.0,No
1655072,202124,2823.0,No
1655109,202124,3248.0,No
1655406,202128,3248.0,No
1655416,202124,531.0,No
1655576,202124,2723.0,No
1655777,202124,823.0,No
1656361,202234,1673.0,No
1656369,202124,723.0,No
1656547,202124,2123.0,No
1656549,202124,3173.0,No
1656732,202124,2373.0,No
1657525,202124,3248.0,No
1657437,202124,1573.0,No
1657445,202124,2773.0,No
1657449,202124,3248.0,No
1657454,202124,3248.0,No
1657465,202124,3248.0,No
1657481,202124,923.0,No
1657558,202124,787.0,No
1657628,202238,3448.0,No
1659072,202234,3023.0,No
1658780,202128,3248.0,No
1659043,202124,3248.0,No
1659045,202124,3248.0,No
1659213,202124,3248.0,No
1659303,202124,2573.0,No
1659304,202124,2473.0,No
1659362,202124,2823.0,No
1659340,202234,3273.0,No
1659423,202124,2273.0,No
1659351,202124,3248.0,No
1656404,202124,3248.0,No
1659694,202124,3247.0,Yes
1659881,202128,2373.0,No
1659808,202124,969.0,No
1659834,202124,923.0,No
1659887,202124,3248.0,No
1659843,202124,1111.0,No
1659596,202234,2773.0,No
1659660,202344,3698.0,No
1661473,202234,3448.0,No
1661338,202128,3248.0,No
1661721,202128,2873.0,No
1663091,202124,723.0,No
1672301,202344,2523.0,No
1676243,202238,3223.0,No
1677057,202344,3698.0,No
1679572,202234,1573.0,No
1682340,202344,0.0,No
1684125,202124,3247.0,Yes
1683672,202124,2373.0,No
1683704,202124,2973.0,No
1683631,202124,3173.0,No
1683744,202124,3248.0,No
1683612,202234,3448.0,No
1683618,202128,2823.0,No
1683625,202344,3697.0,No
1683796,202124,3248.0,No
1683817,202124,1523.0,No
1683577,202124,3248.0,No
1683586,202124,1923.0,No
1683589,202124,3248.0,No
1683959,202124,3248.0,No
1684048,202234,1173.0,No
1684469,202124,3023.0,No
1684598,202124,3223.0,No
1685475,202234,2673.0,No
1685637,202124,2923.0,No
1685484,202124,1523.0,No
1684204,202234,3448.0,No
1686292,202124,3248.0,No
1686352,202124,873.0,No
1687461,202344,3698.0,No
1687767,202234,823.0,No
1687768,202234,1573.0,No
1688203,202344,3698.0,No
1688244,202344,3698.0,No
1688331,202344,3698.0,No
1688346,202234,2823.0,No
1689037,202124,3248.0,No
1688853,202344,3173.0,No
1689727,202234,3373.0,No
1689546,202128,3248.0,No
1689651,202124,3223.0,No
1689755,202234,3448.0,No
1689411,202124,3248.0,No
1689856,202124,1923.0,No
1689422,202238,423.0,No
1691596,202124,3248.0,No
1691072,202124,3248.0,No
1691406,202124,3248.0,No
1691435,202344,2473.0,No
1691786,202344,3523.0,No
1692487,202344,3698.0,No
1692938,202344,3223.0,No
1692951,202128,1873.0,No
1692981,202234,3448.0,No
1693149,202124,3248.0,Yes
1693240,202234,1173.0,No
1693490,202234,973.0,No
1693529,202124,873.0,No
1693482,202124,3248.0,No
1694351,202234,3223.0,No
1694919,202234,3373.0,No
1694765,202124,3248.0,Yes
1694754,202234,1723.0,No
1695110,202238,3423.0,No
1694817,202234,3448.0,No
1695099,202344,1723.0,No
1694476,202344,3123.0,No
1694747,202128,1073.0,No
1695574,202128,3248.0,No
1696045,202234,3448.0,No
1695464,202234,3423.0,No
1695449,202234,3448.0,No
1695536,202344,3073.0,No
1696335,202344,3523.0,No
1696266,202234,1923.0,No
1696861,202234,2123.0,No
1696516,202234,2523.0,No
1696597,202234,3448.0,No
1697019,202234,2023.0,No
1696900,202234,3448.0,No
1702231,202234,3448.0,No
1703646,202234,923.0,No
1711745,202234,523.0,No
1716602,202234,1923.0,No
1718115,202344,3698.0,No
1720922,202234,0.0,No
1727766,202344,2773.0,No
1730108,202344,3698.0,No
1730970,202344,3423.0,No
1736353,202234,3448.0,No
1736798,202234,2023.0,No
1736837,202234,3448.0,No
1736899,202344,2023.0,No
1737798,202344,3698.0,No
1738908,202344,3698.0,No
1751111,202344,3698.0,No
1751482,202234,3273.0,No
1753906,202234,3448.0,No
1754037,202234,3448.0,No
1753534,202234,3448.0,No
1754018,202234,3448.0,No
1755080,202234,973.0,No
1755088,202234,2823.0,No
1755090,202234,1123.0,No
1755094,202238,2873.0,No
1754394,202234,3448.0,No
1754325,202238,3448.0,No
1755046,202234,3448.0,No
1754892,202234,3173.0,No
1754901,202234,2523.0,No
1754365,202234,3448.0,No
1754924,202234,3448.0,No
1755454,202128,1723.0,No
1755600,202234,1873.0,No
1755609,202234,1223.0,No
1755636,202234,3448.0,No
1755352,202234,3448.0,No
1755562,202234,3448.0,No
1755566,202234,2223.0,No
1755211,202234,473.0,No
1755212,202234,3448.0,No
1694320,202238,2923.0,No
1696300,202238,2823.0,No
1755514,202234,3448.0,No
1755515,202234,3073.0,No
1755528,202234,3448.0,No
1755537,202234,3448.0,No
1755302,202234,3448.0,No
1755331,202234,1973.0,No
1755334,202234,3448.0,No
1755337,202234,3423.0,No
1755250,202234,1173.0,No
1755393,202234,3173.0,No
1755394,202234,2223.0,No
1755399,202234,3448.0,No
1755098,202234,0.0,No
1755111,202128,336.0,No
1755122,202234,3448.0,No
1755128,202234,3448.0,No
1689050,202238,3448.0,No
1756121,202234,3448.0,No
1755832,202234,3273.0,No
1755833,202234,3448.0,No
1755836,202234,3448.0,No
1755838,202234,3448.0,No
1755840,202234,3448.0,No
1755904,202234,3448.0,No
1755965,202234,3448.0,No
1755947,202238,3448.0,No
1756226,202234,823.0,No
1756256,202234,3448.0,No
1756265,202234,2297.0,No
1756188,202234,3448.0,No
1756213,202238,3448.0,No
1755858,202234,673.0,No
1755860,202234,3448.0,No
1755861,202234,2523.0,No
1755864,202234,3448.0,No
1755734,202234,2523.0,No
1756020,202234,2673.0,No
1755686,202234,3448.0,No
1755791,202234,523.0,No
1756623,202238,3448.0,No
1756630,202238,3448.0,No
1756683,202234,3448.0,No
1756695,202234,2573.0,No
1756534,202234,1523.0,No
1756567,202234,3448.0,No
1756576,202234,3423.0,No
1756536,202234,1923.0,No
1756697,202234,1923.0,No
1756755,202234,3448.0,No
1756652,202238,3448.0,No
1756674,202344,1273.0,No
1756722,202344,2973.0,No
1756488,202234,3448.0,No
1756490,202234,3448.0,No
1756709,202234,473.0,No
1756826,202238,2523.0,No
1756843,202234,3073.0,No
1756846,202234,3448.0,No
1756307,202234,3448.0,No
1756338,202234,3448.0,No
1756373,202234,2473.0,No
1756375,202234,3448.0,No
1756386,202234,3448.0,No
1756403,202234,2073.0,No
1756408,202234,3448.0,No
1756411,202234,2673.0,No
1756420,202234,2373.0,No
1756524,202234,3448.0,No
1756916,202234,3448.0,No
1756929,202238,3448.0,No
1757019,202234,3448.0,No
1757213,202234,3323.0,No
1757219,202234,3448.0,No
1757220,202234,3448.0,No
1757310,202234,1273.0,No
1757386,202234,3448.0,No
1757407,202234,2473.0,No
1757079,202234,2673.0,No
1757080,202238,3448.0,No
1757082,202234,3448.0,No
1757122,202234,1523.0,No
1757442,202234,2073.0,No
1757242,202234,3448.0,No
1756880,202234,3448.0,No
1756881,202234,3448.0,No
1756882,202234,3173.0,No
1756888,202234,1523.0,No
1756891,202234,2923.0,No
1757139,202234,3073.0,No
1757140,202234,1773.0,No
1757149,202234,3448.0,No
1757154,202234,2123.0,No
1757033,202344,923.0,No
1757109,202234,3023.0,No
1757329,202234,723.0,No
1756864,202234,3448.0,No
1756872,202238,1573.0,No
1560525,202234,3448.0,No
1756982,202234,3448.0,No
1757253,202234,3448.0,No
1757275,202234,3448.0,No
1696554,202234,1223.0,No
1757366,202234,3448.0,No
1757765,202344,1121.0,No
1757774,202234,3448.0,No
1757994,202344,2872.0,No
1758048,202344,2523.0,No
1757621,202344,1223.0,No
1757622,202234,3448.0,No
1757594,202234,1023.0,No
1757653,202234,2773.0,No
1757771,202238,2523.0,No
1757842,202344,873.0,No
1757849,202238,1.31,No
1757498,202234,1823.0,No
1757615,202234,3448.0,No
1757755,202344,3223.0,No
1757979,202234,3448.0,No
1757686,202238,0.0,No
1757688,202234,3448.0,No
1757689,202234,1573.0,No
1757558,202234,1473.0,No
1757711,202238,973.0,No
1758255,202344,1273.0,No
1758446,202344,3323.0,No
1758448,202344,3523.0,No
1758449,202344,1073.0,No
1758524,202344,1173.0,No
1758526,202344,923.0,No
1758533,202344,3698.0,No
1758382,202344,3698.0,No
1758570,202344,2823.0,No
1758161,202344,2522.0,No
1758421,202344,3698.0,No
1758508,202344,1973.0,No
1758519,202344,623.0,No
1758588,202238,3448.0,No
1758539,202344,3698.0,No
1758546,202344,3698.0,No
1758087,202344,1423.0,No
1758549,202344,3223.0,No
1758127,202344,3698.0,No
1758220,202344,3473.0,No
1758695,202344,1405.0,No
1759091,202344,3698.0,No
1759094,202344,3073.0,No
1759097,202238,3448.0,No
1759123,202344,3698.0,No
1759134,202344,2423.0,No
1758633,202344,573.0,No
1759068,202344,3623.0,No
1759069,202344,2923.0,No
1759076,202344,3023.0,No
1758995,202344,3698.0,No
1759017,202344,3698.0,No
1754187,202344,2823.0,No
1758650,202344,3698.0,No
1758678,202344,3698.0,No
1758680,202344,2823.0,No
1758761,202344,1073.0,No
1758763,202344,1623.0,No
1758790,202344,2973.0,No
1758903,202344,3697.0,No
1759021,202344,2473.0,No
1758807,202344,2273.0,No
1758934,202344,1473.0,No
1758830,202344,3323.0,No
1758838,202344,1473.0,No
1758839,202344,3698.0,No
1759226,202344,923.0,No
1759280,202344,3673.0,No
1759184,202344,2123.0,No
1759186,202344,3698.0,No
1759192,202344,3698.0,No
1759197,202344,3698.0,No
1759290,202344,3698.0,No
1759291,202344,2123.0,No
1759303,202344,1123.0,No
1759337,202344,2473.0,No
1759702,202344,3698.0,No
1759709,202344,3698.0,No
1759309,202344,1173.0,No
1759460,202344,3698.0,No
1759465,202344,3698.0,No
1759471,202344,523.0,No
1759474,202344,2473.0,No
1759510,202344,3698.0,No
1759521,202344,3698.0,No
1759523,202344,3123.0,No
1759525,202344,2873.0,No
1759574,202344,3698.0,No
1759582,202344,3698.0,No
1759604,202344,3698.0,No
1759612,202344,3698.0,No
1759249,202344,3698.0,No
1759250,202344,3698.0,No
1759620,202344,3698.0,No
1759629,202344,3423.0,No
1759360,202344,75.0,No
1759363,202344,1124.0,No
1759373,202344,3698.0,No
1759382,202344,2073.0,No
1759394,202344,3698.0,No
1759405,202344,1773.0,No
1759409,202344,1923.0,No
1759655,202344,3698.0,No
1759658,202344,3698.0,No
1759659,202344,3698.0,No
1759911,202344,2773.0,No
1759914,202344,3698.0,No
1759915,202344,3173.0,No
1759927,202344,3698.0,No
1759933,202344,3698.0,No
1759935,202344,1423.0,No
1759987,202344,2023.0,No
1760021,202344,3698.0,No
1760024,202344,3698.0,No
1760043,202344,3698.0,No
1760050,202344,2273.0,No
1759764,202344,3698.0,No
1759767,202344,3698.0,No
1759776,202344,1573.0,No
1759777,202238,3447.0,No
1759876,202344,3698.0,No
1759883,202344,1173.0,No
1759899,202344,3698.0,No
1760087,202344,3698.0,No
1760259,202344,1773.0,No
1760274,202344,1973.0,No
1759858,202344,3698.0,No
1759863,202344,2923.0,No
1760203,202344,3698.0,No
1760289,202344,3673.0,No
1760300,202344,3698.0,No
1760304,202344,1723.0,No
1760143,202344,3698.0,No
1760161,202344,3698.0,No
1760175,202344,2673.0,No
1760184,202344,3698.0,No
1760185,202344,1023.0,No
1760132,202344,3698.0,No
1760222,202344,2423.0,No
1760228,202344,3698.0,No
1760612,202344,873.0,No
1760655,202344,3523.0,No
1760657,202344,3698.0,No
1760571,202344,1823.0,No
1760589,202344,384.0,No
1760753,202344,2773.0,No
1760688,202344,3698.0,No
1760375,202344,3698.0,No
1760841,202344,2423.0,No
1760401,202344,3698.0,No
1760412,202344,3698.0,No
1760420,202344,3123.0,No
1760631,202344,3698.0,No
1760637,202344,1923.0,No
1760854,202344,3698.0,No
1760856,202344,3473.0,No
1760857,202344,823.0,No
1760396,202344,1273.0,No
1760726,202344,1623.0,No
1760805,202344,3573.0,No
1760808,202344,3698.0,No
1760434,202344,3698.0,No
1760439,202344,2773.0,No
1760457,202344,2823.0,No
1760487,202344,3373.0,No
1760493,202344,1723.0,No
1760502,202344,3373.0,No
1569881,202344,3698.0,No
1760321,202344,3698.0,No
1760325,202344,3673.0,No
1760467,202344,3698.0,No
1761025,202344,3698.0,No
1761031,202344,3023.0,No
1761059,202344,1573.0,No
1757611,202344,3698.0,No
1761121,202344,3373.0,No
1761124,202344,3698.0,No
1761126,202344,1673.0,No
1761133,202344,923.0,No
1760890,202344,3698.0,No
1760891,202344,3698.0,No
1760895,202344,3698.0,No
1760896,202344,2573.0,No
1761193,202344,1823.0,No
1761204,202344,3698.0,No
1760944,202344,2873.0,No
1760952,202344,623.0,No
1760987,202344,3673.0,No
1761414,202344,2123.0,No
1761421,202344,3698.0,No
1761445,202344,3698.0,No
1761148,202344,3073.0,No
1761026,202344,3698.0,No
1761008,202344,3698.0,No
1761015,202344,3273.0,No
1761016,202344,3273.0,No
1761390,202344,3698.0,No
1761446,202344,2173.0,No
1761074,202344,2623.0,No
1761079,202344,3698.0,No
1761088,202344,3698.0,No
1761116,202344,1973.0,No
1761951,202344,3698.0,No
1761959,202344,2023.0,No
1761962,202344,2723.0,No
1761931,202344,473.0,No
1761492,202344,2573.0,No
1761841,202344,3698.0,No
1761580,202344,3698.0,No
1761688,202344,3698.0,No
1761603,202344,3698.0,No
1761862,202344,3698.0,No
1761647,202344,2623.0,No
1761816,202344,3698.0,No
1761532,202344,1473.0,No
1761545,202344,3698.0,No
1761547,202344,2523.0,No
1761789,202344,3698.0,No
1762303,202344,1973.0,No
1762171,202344,1473.0,No
1762358,202344,3698.0,No
1762184,202344,2373.0,No
1762381,202344,1473.0,No
1762383,202344,3698.0,No
1762385,202344,3223.0,No
1762391,202344,1023.0,No
1762032,202344,3698.0,No
1762039,202344,3698.0,No
1762040,202344,3698.0,No
1762057,202344,673.0,No
1762133,202344,3698.0,No
1762134,202344,1723.0,No
1762136,202344,2373.0,No
1762149,202344,3698.0,No
1762131,202344,2923.0,No
1762153,202344,1873.0,No
1762553,202344,3698.0,No
1762088,202344,1223.0,No
1762082,202344,3698.0,No
1762282,202344,3698.0,No
1762377,202344,3698.0,No
1762166,202344,1423.0,No
1762195,202344,3698.0,No
1762582,202344,3698.0,No
1762680,202344,3698.0,No
1763044,202344,1473.0,No
1762668,202344,623.0,No
1762777,202344,3698.0,No
1762618,202344,3698.0,No
1762623,202344,3698.0,No
1762626,202344,1573.0,No
1762588,202344,2673.0,No
1762757,202344,3698.0,No
1763016,202344,3698.0,No
1762602,202344,673.0,No
1763005,202344,3698.0,No
1763046,202344,1323.0,No
