UID,TERM,NON_PLU_SCHOLARSHIP,GRADUATED
1631833,202124,487.0,No
1632161,202124,8476.0,No
1632600,202234,5370.0,No
1634244,202238,8743.0,No
1634648,202234,9318.0,No
1635596,202234,5998.0,No
1635310,202234,3281.0,No
1637473,202124,8826.0,No
1637498,202124,9701.0,No
1641164,202234,9022.0,No
1605234,202344,9068.0,No
1641180,202124,9701.0,No
1640853,202124,2058.0,No
1641209,202124,8026.0,No
1641216,202124,8726.0,No
1641236,202124,10925.0,Yes
1641586,202234,487.0,No
1642072,202014,2598.0,No
1641556,202018,2435.0,No
1642536,202124,9701.0,No
1642721,202124,487.0,No
1642726,202124,7203.0,No
1642816,202014,8142.0,Yes
1643004,202124,1193.0,No
1322474,202018,1193.0,No
1643745,202234,9318.0,No
1643748,202234,0.0,No
1643814,202128,3748.0,No
1643687,202124,9201.0,No
1644130,202344,7943.0,No
1645753,202124,8393.0,Yes
1646793,202124,1754.0,No
1758336,202344,10322.0,No
1646842,202124,5953.0,No
1647000,202124,9476.0,No
1646816,202344,3423.0,No
1759753,202344,9068.0,No
1647583,202124,9790.3,No
1647573,202124,7176.0,No
1647949,202234,5998.0,No
1647972,202124,8726.0,No
1647643,202124,8618.0,Yes
1647743,202124,1701.64,No
1648437,202124,11530.27,No
1648066,202234,9922.0,No
1648574,202344,4198.0,No
1648991,202238,9317.0,No
1648994,202124,9701.0,Yes
1570286,202124,1701.64,No
1761884,202344,3373.0,No
1761891,202344,10322.0,No
1649057,202234,9947.0,No
1649689,202124,8526.0,No
1649727,202124,8218.0,Yes
1650030,202238,9317.0,No
1649878,202124,487.0,No
1650168,202234,9972.0,No
1650403,202124,4332.0,No
1650436,202124,3748.0,No
1650614,202128,9700.0,No
1650053,202124,1023.0,No
1650055,202124,2435.0,No
1650112,202124,9701.0,No
1650333,202234,9947.0,No
1650527,202124,7293.0,No
1651324,202124,1228.0,No
1650735,202344,5370.0,No
1650817,202234,11197.0,No
1650899,202234,8172.0,No
1651234,202124,9701.0,No
1651296,202124,5248.0,No
1651298,202124,2894.64,No
1651300,202124,6643.0,No
1650999,202234,9947.0,No
1651941,202124,8618.0,No
1651936,202124,9701.0,No
1651912,202234,1193.0,No
1652047,202124,2201.64,No
1652306,202124,9868.0,No
1651931,202124,6193.0,No
1652307,202124,11274.48,No
1652436,202124,3748.0,No
1652571,202234,9422.0,No
1652577,202234,7671.0,No
1652588,202234,9318.0,No
1653035,202124,8426.0,No
1653047,202124,9701.0,No
1653059,202124,9701.0,No
1653875,202124,9701.0,No
1653881,202124,6976.0,No
1653556,202124,7376.0,No
1653620,202124,8218.0,No
1653782,202128,487.0,No
1653250,202234,487.0,No
1653273,202234,8922.0,No
1653274,202124,3955.35,No
1442946,202344,5815.0,No
1653615,202124,8426.0,No
1653618,202124,487.0,No
1653376,202124,5248.0,No
1653392,202124,7193.0,No
1653396,202124,3508.0,No
1653402,202128,8824.0,No
1653408,202124,9701.0,No
1653414,202124,11601.99,No
1653431,202124,9701.0,No
1653433,202124,937.0,No
1653455,202124,8243.0,No
1654497,202124,6414.0,No
1653951,202128,2922.0,No
1655230,202124,3748.0,No
1655000,202124,9701.0,No
1655001,202124,8326.0,No
1655011,202124,1331.0,No
1655020,202124,2435.0,No
1655025,202124,14483.99,No
1655311,202128,3723.0,No
1655312,202238,9151.0,No
1655326,202124,3323.0,No
1655070,202124,8618.0,No
1655072,202124,9276.0,No
1655109,202124,8618.0,No
1655406,202128,8617.0,No
1655416,202124,6984.0,No
1655576,202124,10426.0,No
1655777,202124,7276.0,No
1656361,202234,7543.0,No
1656369,202124,4145.0,No
1656547,202124,2623.0,No
1656549,202124,9626.0,No
1656732,202124,2873.0,No
1656638,202234,1250.0,No
1657413,202124,5953.0,No
1657525,202124,8618.0,No
1657418,202124,4870.0,No
1657427,202124,7070.0,No
1657437,202124,8026.0,No
1657445,202124,9226.0,No
1657449,202124,10788.0,No
1657454,202124,8618.0,No
1657465,202124,8618.0,No
1657469,202124,5953.0,No
1657481,202124,7376.0,No
1657558,202124,5757.0,No
1657628,202238,9317.0,No
1657645,202128,1193.0,No
1659072,202234,9522.0,No
1658780,202128,8617.0,No
1659043,202124,9701.0,No
1659045,202124,8618.0,No
1659213,202124,8618.0,No
1659303,202124,9026.0,No
1659304,202124,2973.0,No
1659362,202124,6560.27,No
1659340,202234,8743.0,No
1659387,202234,487.0,No
1659423,202124,7643.0,No
1659016,202234,2435.0,No
1659351,202124,3748.0,No
1658864,202128,1193.0,No
1656404,202124,9701.0,No
1659694,202124,9675.0,Yes
1659881,202128,2873.0,No
1659882,202124,1193.0,Yes
1659808,202124,1469.0,No
1659834,202124,7376.0,No
1659887,202124,9277.75,No
1659843,202124,7564.0,No
1659596,202234,8628.0,No
1659660,202344,8918.0,No
1661497,202124,487.0,No
1661407,202124,1193.0,No
1661283,202124,487.0,Yes
1661473,202234,5448.0,No
1661338,202128,8617.0,No
1661694,202124,4870.0,No
1661721,202128,8242.0,No
1663091,202124,1223.0,No
1672301,202344,9147.0,No
1676243,202238,8526.0,No
1677057,202344,9922.0,No
1679572,202234,7443.0,No
1682453,202124,2894.64,No
1682340,202344,487.0,No
1684125,202124,8217.0,Yes
1683672,202124,8826.0,No
1683704,202124,10908.0,No
1683631,202124,9626.0,No
1683744,202124,5248.0,No
1683612,202234,9318.0,No
1683618,202128,9274.0,No
1683625,202344,8766.0,No
1683796,202124,9741.83,No
1683817,202124,6893.0,No
1683577,202124,9701.0,No
1683586,202124,2535.23,No
1683589,202124,8530.99,No
1683959,202124,5613.0,No
1684048,202234,1673.0,No
1684469,202124,6760.27,No
1684929,202128,5953.0,No
1684598,202124,6960.27,No
1685475,202234,8543.0,No
1685637,202124,3423.0,No
1685767,202344,6124.0,No
1685484,202124,2023.0,No
1684204,202234,9947.0,No
1686292,202124,8618.0,No
1686763,202124,4870.0,No
1686698,202124,40.83,No
1686352,202124,7244.83,No
1686756,202344,6124.0,No
1687449,202344,6124.0,No
1687461,202344,11572.0,No
1687767,202234,1323.0,No
1687768,202234,2073.0,No
1688203,202344,10322.0,No
1688244,202344,10322.0,No
1688331,202344,10322.0,No
1688346,202234,9321.0,No
1689037,202124,4670.1,No
1688807,202344,487.0,No
1688853,202344,8543.0,No
1689874,202344,1250.0,No
1689727,202234,9872.0,No
1689297,202234,487.0,No
1689546,202128,8617.0,No
1689651,202124,9676.0,No
1689652,202124,487.0,No
1689755,202234,8818.0,No
1689411,202124,3748.0,No
1689691,202234,1193.0,No
1689856,202124,2423.0,No
1689422,202238,6292.0,No
1690895,202344,1737.0,No
1691596,202124,12309.39,No
1691072,202124,3748.0,No
1691406,202124,9301.0,No
1691435,202344,8048.0,No
1691786,202344,8893.0,No
1692283,202344,487.0,No
1692411,202124,1701.64,No
1692487,202344,10322.0,No
1692491,202238,2921.0,No
1691933,202234,487.0,No
1691951,202234,487.0,No
1692938,202344,8593.0,No
1692951,202128,7242.0,No
1693338,202234,5998.0,No
1692845,202234,1250.0,No
1692981,202234,9947.0,No
1693062,202234,487.0,No
1693149,202124,9701.0,Yes
1693240,202234,7672.0,No
1693490,202234,8722.0,No
1693529,202124,6243.0,No
1693482,202124,8618.0,No
1694348,202234,487.0,No
1694351,202234,3723.0,No
1694858,202344,487.0,No
1694877,202344,1250.0,No
1694919,202234,9055.0,No
1694729,202124,500.0,No
1694765,202124,3748.0,Yes
1695120,202124,7654.64,No
1694754,202234,5145.0,No
1695110,202238,8783.0,No
1694957,202234,0.0,No
1694817,202234,3448.0,No
1695099,202344,6943.0,No
1694476,202344,9747.0,No
1694747,202128,6442.0,No
1695574,202128,8217.0,No
1696045,202234,8918.0,No
1695464,202234,9922.0,No
1695515,202234,487.0,No
1695449,202234,9947.0,No
1695536,202344,9297.0,No
1696335,202344,10147.0,No
1696841,202344,487.0,No
1696266,202234,2423.0,No
1696494,202234,1193.0,No
1696861,202234,8622.0,No
1696144,202234,2435.0,No
1696516,202234,3023.0,No
1696597,202234,9947.0,No
1697019,202234,7893.0,No
1696900,202234,9947.0,No
1696956,202344,487.0,No
1698195,202234,1193.0,No
1698874,202234,5998.0,No
1699306,202234,487.0,No
1702231,202234,9947.0,No
1703646,202234,1423.0,No
1711745,202234,7021.0,No
1716602,202234,8422.0,No
1718425,202344,2500.0,No
1718115,202344,12318.0,No
1720183,202344,487.0,No
1720492,202344,1193.0,No
1720922,202234,0.0,No
1725074,202344,487.0,No
1726509,202234,1193.0,No
1727766,202344,9397.0,No
1728970,202344,487.0,No
1730108,202344,11572.0,No
1730970,202344,10047.0,No
1731612,202344,2935.0,No
1736353,202234,9318.0,No
1736798,202234,8522.0,No
1736837,202234,9947.0,No
1736899,202344,7643.0,No
1737443,202344,6124.0,No
1737798,202344,10322.0,No
1738908,202344,9068.0,No
1747445,202344,1737.0,No
1751111,202344,10322.0,No
1751482,202234,3773.0,No
1753906,202234,9318.0,No
1754037,202234,8918.0,No
1753534,202234,9947.0,No
1754018,202234,7967.0,No
1754938,202234,487.0,No
1754957,202128,487.0,No
1753836,202238,487.0,No
1755080,202234,3908.0,No
1755088,202234,9322.0,No
1755090,202234,1623.0,No
1755092,202234,2435.0,No
1755094,202238,8742.0,No
1754394,202234,8918.0,No
1754325,202238,9317.0,No
1755046,202234,9947.0,No
1754528,202234,487.0,No
1755066,202234,487.0,No
1533103,202234,487.0,No
1754892,202234,9043.0,No
1754901,202234,3023.0,No
1754365,202234,10818.0,No
1754924,202234,9118.0,No
1755159,202234,5500.0,No
1755454,202128,8174.0,No
1755600,202234,7743.0,No
1755609,202234,1723.0,No
1755481,202234,5999.0,No
1755636,202234,9947.0,No
1755352,202234,9946.0,No
1755562,202234,3948.0,No
1755566,202234,8093.0,No
1755211,202234,6971.0,No
1755212,202234,5448.0,No
1694320,202238,8343.0,No
1696300,202238,10189.0,No
1755514,202234,9318.0,No
1755515,202234,9572.0,No
1755528,202234,9947.0,No
1755537,202234,9947.0,No
1755302,202234,10426.0,No
1755331,202234,9722.0,No
1755334,202234,9947.0,No
1755336,202234,487.0,No
1755337,202234,9922.0,No
1755424,202234,487.0,No
1755250,202234,7043.0,No
1755270,202234,487.0,No
1755387,202234,5998.0,No
1755393,202234,3673.0,No
1755394,202234,8093.0,No
1755399,202234,11197.0,No
1755096,202234,5998.0,No
1755098,202234,0.0,No
1755111,202128,5705.0,No
1755112,202128,2921.0,No
1755120,202234,487.0,No
1755122,202234,10568.0,No
1755128,202234,9947.0,No
1689050,202238,6694.0,No
1755142,202234,487.0,No
1756121,202234,9947.0,No
1756287,202234,5370.0,No
1755832,202234,9143.0,No
1755833,202234,8603.0,No
1755836,202234,9318.0,No
1755838,202234,3948.0,No
1755840,202234,9947.0,No
1755904,202234,9318.0,No
1755965,202234,9318.0,No
1755947,202238,9945.0,No
1756034,202234,1193.0,No
1756226,202234,4245.0,No
1756256,202234,9318.0,No
1756265,202234,7717.0,No
1756188,202234,9318.0,No
1756213,202238,9317.0,No
1755858,202234,1173.0,No
1755860,202234,11197.0,No
1755861,202234,3023.0,No
1755864,202234,9947.0,No
1755734,202234,3023.0,No
1755793,202234,487.0,No
1756010,202234,3107.0,No
1756020,202234,3173.0,No
1755686,202234,10568.0,No
1756164,202234,487.0,No
1756165,202234,1193.0,No
1755778,202234,2922.0,No
1755791,202234,1023.0,No
1756623,202238,8868.0,No
1756630,202238,9317.0,No
1756683,202234,9318.0,No
1756695,202234,8443.0,No
1756534,202234,2023.0,No
1756567,202234,9947.0,No
1756576,202234,5423.0,No
1756581,202234,5998.0,No
1756536,202234,2423.0,No
1756697,202234,5345.0,No
1756755,202234,8918.0,No
1756807,202234,1193.0,No
1756466,202234,2435.0,No
1756652,202238,9545.0,No
1756657,202234,5370.0,No
1756671,202234,0.0,No
1756674,202344,6893.0,No
1756722,202344,8193.0,No
1756488,202234,9318.0,No
1756490,202234,10568.0,No
1756709,202234,6971.0,No
1756826,202238,2573.0,No
1756831,202234,2922.0,No
1756843,202234,9572.0,No
1756846,202234,9947.0,No
1756307,202234,11197.0,No
1756338,202234,9947.0,No
1756349,202234,1193.0,No
1756373,202234,8972.0,No
1756375,202234,9947.0,No
1756386,202234,9947.0,No
1756403,202234,8572.0,No
1756406,202234,1193.0,No
1756408,202234,10068.0,No
1756411,202234,8543.0,No
1756420,202234,8872.0,No
1756524,202234,5448.0,No
1756916,202234,9947.0,No
1756919,202234,487.0,No
1756929,202238,9945.0,No
1757019,202234,9318.0,No
1757208,202238,487.0,No
1757213,202234,9821.0,No
1757219,202234,10068.0,No
1757220,202234,9947.0,No
1757310,202234,1773.0,No
1757321,202234,487.0,No
1757322,202234,487.0,No
1757386,202234,9318.0,No
1757407,202234,8972.0,No
1757079,202234,9172.0,No
1757080,202238,9545.0,No
1757082,202234,9947.0,No
1757122,202234,8022.0,No
1757124,202234,487.0,No
1757436,202234,487.0,No
1757442,202234,8571.0,No
1757069,202234,500.0,No
1757242,202234,10068.0,No
1756880,202234,9104.0,No
1756881,202234,3948.0,No
1756882,202234,3673.0,No
1756888,202234,7393.0,No
1756891,202234,8393.0,No
1696293,202234,2435.0,No
1757139,202234,8943.0,No
1757140,202234,7643.0,No
1757149,202234,8918.0,No
1757154,202234,8622.0,No
1757181,202234,5998.0,No
1757289,202234,487.0,No
1757033,202344,6143.0,No
1757109,202234,9122.0,No
1757329,202234,8471.0,No
1757330,202234,5998.0,No
1756864,202234,3948.0,No
1756872,202238,6292.0,No
1560525,202234,8918.0,No
1756979,202234,1250.0,No
1756982,202234,9947.0,No
1757253,202234,9947.0,No
1757275,202234,9318.0,No
1696554,202234,7093.0,No
1757231,202344,1193.0,No
1757232,202238,5369.0,No
1757366,202234,9947.0,No
1757460,202234,5370.0,No
1757765,202344,6190.0,No
1757774,202234,8918.0,No
1757994,202344,5340.0,No
1757739,202238,5370.0,No
1758040,202344,5120.0,No
1758048,202344,3766.0,No
1757621,202344,6393.0,No
1757622,202234,8918.0,No
1757736,202238,5369.0,No
1757812,202234,487.0,No
1757983,202238,5369.0,No
1757984,202234,1193.0,No
1757574,202234,5370.0,No
1757594,202234,1523.0,No
1757653,202234,3273.0,No
1757771,202238,7942.0,No
1757842,202344,1373.0,No
1757849,202238,1.31,No
1757498,202234,2323.0,No
1757615,202234,8868.0,No
1757652,202238,4870.0,No
1757755,202344,8393.0,No
1757932,202234,5370.0,No
1757979,202234,8868.0,No
1757539,202234,5370.0,No
1757686,202238,0.0,No
1757688,202234,9946.0,No
1757689,202234,8071.0,No
1757558,202234,4895.0,No
1757711,202238,6393.0,No
1758255,202344,4208.0,No
1758294,202344,2435.0,No
1758432,202344,5011.0,No
1758446,202344,9947.0,No
1758448,202344,11397.0,No
1758449,202344,2060.0,No
1758450,202344,487.0,No
1758524,202344,6793.0,No
1758526,202344,7793.0,No
1758533,202344,10322.0,No
1758382,202344,12318.0,No
1758468,202344,487.0,No
1758562,202344,487.0,No
1758570,202344,8193.0,No
1758161,202344,4990.0,No
1758421,202344,8868.0,No
1758508,202344,8597.0,No
1758519,202344,2316.0,No
1758588,202238,3948.0,No
1758503,202344,1250.0,No
1758539,202344,13369.0,No
1758546,202344,13568.0,No
1758087,202344,6593.0,No
1758549,202344,9847.0,No
1758127,202344,8868.0,No
1758417,202238,3408.0,No
1758220,202344,8843.0,No
1758695,202344,8029.0,No
1759042,202344,487.0,No
1759091,202344,9068.0,No
1759094,202344,3573.0,No
1759097,202238,3948.0,No
1759098,202344,487.0,No
1759105,202344,6124.0,No
1759123,202344,10322.0,No
1759126,202344,487.0,No
1759134,202344,8008.0,No
1758625,202238,487.0,No
1758629,202344,487.0,No
1758632,202344,5120.0,No
1758633,202344,1560.0,No
1759053,202344,6124.0,No
1759068,202344,8904.0,No
1759069,202344,9547.0,No
1759076,202344,9647.0,No
1758995,202344,10322.0,No
1758996,202344,487.0,No
1759017,202344,9068.0,No
1754187,202344,8043.0,No
1758642,202344,487.0,No
1758650,202344,10322.0,No
1758678,202344,10322.0,No
1758680,202344,9447.0,No
1758761,202344,1573.0,No
1758763,202344,3316.0,No
1758790,202344,3473.0,No
1758860,202344,487.0,No
1758903,202344,8766.0,No
1759021,202344,2973.0,No
1758807,202344,8897.0,No
1758934,202344,1973.0,No
1759034,202344,5120.0,No
1758830,202344,9947.0,No
1758838,202344,3166.0,No
1758839,202344,10322.0,No
1759226,202344,3866.0,No
1759280,202344,4173.0,No
1759330,202344,487.0,No
1759184,202344,7743.0,No
1759186,202344,10322.0,No
1759188,202344,487.0,No
1759192,202344,10322.0,No
1759196,202344,6124.0,No
1759197,202344,10322.0,No
1759282,202344,487.0,No
1759290,202344,9068.0,No
1759291,202344,11247.0,No
1759303,202344,7747.0,No
1759337,202344,7843.0,No
1759338,202344,3685.0,No
1759702,202344,12318.0,No
1759704,202344,1737.0,No
1759709,202344,9068.0,No
1759234,202344,487.0,No
1759309,202344,6793.0,No
1759460,202344,10322.0,No
1759462,202344,487.0,No
1759465,202344,10322.0,No
1759471,202344,3466.0,No
1759474,202344,9097.0,No
1759490,202344,2435.0,No
1759510,202344,10322.0,No
1759521,202344,10322.0,No
1759523,202344,9747.0,No
1759525,202344,9497.0,No
1759574,202344,10322.0,No
1759582,202344,10322.0,No
1759596,202344,487.0,No
1759604,202344,10322.0,No
1759606,202344,5120.0,No
1759612,202344,12318.0,No
1759614,202344,2435.0,No
1759249,202344,9068.0,No
1759250,202344,10322.0,No
1759620,202344,10322.0,No
1759629,202344,10047.0,No
1759360,202344,6699.0,No
1759363,202344,6494.0,No
1759373,202344,10322.0,No
1759382,202344,7598.0,No
1759394,202344,10322.0,No
1759403,202344,487.0,No
1759405,202344,4708.0,No
1759409,202344,8547.0,No
1759413,202344,487.0,No
1759640,202344,487.0,No
1759653,202344,6124.0,No
1759655,202344,10322.0,No
1759658,202344,10322.0,No
1759659,202344,10322.0,No
1759660,202344,5535.0,No
1759911,202344,8288.0,No
1759914,202344,10322.0,No
1759915,202344,11047.0,No
1759926,202344,487.0,No
1759927,202344,10322.0,No
1759933,202344,10322.0,No
1759935,202344,8047.0,No
1759987,202344,8647.0,No
1759851,202344,487.0,No
1760021,202344,10322.0,No
1760024,202344,10322.0,No
1760043,202344,10322.0,No
1760050,202344,8897.0,No
1759764,202344,10322.0,No
1759767,202344,10318.0,No
1759776,202344,8197.0,No
1759777,202238,3947.0,No
1759785,202344,1250.0,No
1759832,202344,487.0,No
1759876,202344,10322.0,No
1759883,202344,6793.0,No
1759899,202344,10322.0,No
1760087,202344,10318.0,No
1760259,202344,2273.0,No
1760274,202344,8597.0,No
1759858,202344,8918.0,No
1759863,202344,9547.0,No
1760203,202344,10322.0,No
1760289,202344,4173.0,No
1760300,202344,10322.0,No
1760304,202344,8347.0,No
1760143,202344,10322.0,No
1760148,202344,487.0,No
1760161,202344,10322.0,No
1760175,202344,9297.0,No
1760184,202344,10322.0,No
1760185,202344,7647.0,No
1760093,202344,487.0,No
1760132,202344,10322.0,No
1760222,202344,9047.0,No
1760228,202344,10322.0,No
1760231,202344,2443.0,No
1760612,202344,7497.0,No
1760655,202344,11397.0,No
1760657,202344,10322.0,No
1760786,202344,487.0,No
1760571,202344,8447.0,No
1760589,202344,7008.0,No
1760753,202344,8288.0,No
1760688,202344,9068.0,No
1760375,202344,9068.0,No
1760841,202344,2923.0,No
1760400,202344,50.0,No
1760401,202344,10322.0,No
1760412,202344,10322.0,No
1760420,202344,9747.0,No
1760631,202344,4198.0,No
1760637,202344,8547.0,No
1760430,202344,487.0,No
1760854,202344,10322.0,No
1760856,202344,8843.0,No
1760857,202344,1323.0,No
1760396,202344,6893.0,No
1760721,202344,2435.0,No
1760726,202344,8247.0,No
1760804,202344,487.0,No
1760805,202344,10197.0,No
1760808,202344,11572.0,No
1760815,202344,1193.0,No
1760434,202344,12318.0,No
1760439,202344,9397.0,No
1760457,202344,9447.0,No
1760515,202344,6124.0,No
1760533,202344,487.0,No
1760536,202344,487.0,No
1760487,202344,9997.0,No
1760493,202344,7093.0,No
1760502,202344,3873.0,No
1569881,202344,8918.0,No
1760508,202344,2435.0,No
1760321,202344,4198.0,No
1760325,202344,10297.0,No
1760343,202344,500.0,No
1760467,202344,10322.0,No
1760881,202344,6124.0,No
1761025,202344,9068.0,No
1761031,202344,8393.0,No
1761058,202344,487.0,No
1761059,202344,8197.0,No
1761061,202344,487.0,No
1757611,202344,9068.0,No
1761121,202344,9997.0,No
1761122,202344,6124.0,No
1761124,202344,4198.0,No
1761126,202344,7293.0,No
1761133,202344,1423.0,No
1760890,202344,8918.0,No
1760891,202344,8918.0,No
1760895,202344,10322.0,No
1760896,202344,3073.0,No
1761193,202344,8447.0,No
1761204,202344,10322.0,No
1760944,202344,9497.0,No
1760952,202344,6243.0,No
1760957,202344,6124.0,No
1760973,202344,487.0,No
1760987,202344,10297.0,No
1761414,202344,8747.0,No
1761421,202344,10318.0,No
1761445,202344,9068.0,No
1761134,202344,487.0,No
1761148,202344,9697.0,No
1761026,202344,10322.0,No
1761368,202344,5120.0,No
1761001,202344,1193.0,No
1761008,202344,10322.0,No
1761015,202344,9897.0,No
1761016,202344,9897.0,No
1761020,202344,1193.0,No
1761343,202344,487.0,No
1761390,202344,12318.0,No
1761446,202344,2673.0,No
1761074,202344,9247.0,No
1761079,202344,12318.0,No
1761088,202344,10318.0,No
1761116,202344,8597.0,No
1761192,202344,487.0,No
1761951,202344,10322.0,No
1761954,202344,6624.0,No
1761959,202344,8647.0,No
1761962,202344,9347.0,No
1761968,202344,2443.0,No
1761931,202344,6093.0,No
1761492,202344,9197.0,No
1761841,202344,9068.0,No
1761580,202344,10322.0,No
1761688,202344,9068.0,No
1761603,202344,9068.0,No
1761761,202344,487.0,No
1761862,202344,10322.0,No
1761647,202344,8168.0,No
1761816,202344,10322.0,No
1761826,202344,6124.0,No
1761532,202344,5658.0,No
1761545,202344,11172.0,No
1761547,202344,9147.0,No
1761848,202344,6124.0,No
1761789,202344,12318.0,No
1761866,202344,5120.0,No
1762303,202344,2473.0,No
1762171,202344,8097.0,No
1762358,202344,10322.0,No
1762184,202344,8997.0,No
1762381,202344,1973.0,No
1762383,202344,9068.0,No
1762385,202344,8593.0,No
1762391,202344,6643.0,No
1762032,202344,9068.0,No
1762034,202344,1193.0,No
1762039,202344,10322.0,No
1762040,202344,10322.0,No
1762053,202344,487.0,No
1762057,202344,1173.0,No
1762133,202344,10322.0,No
1762134,202344,8347.0,No
1762136,202344,7968.0,No
1762149,202344,11572.0,No
1762131,202344,8408.0,No
1762153,202344,7493.0,No
1762469,202344,2435.0,No
1762479,202344,1193.0,No
1762553,202344,10322.0,No
1762088,202344,7847.0,No
1762273,202344,487.0,No
1762274,202344,2435.0,No
1762082,202344,9068.0,No
1762282,202344,12318.0,No
1762377,202344,10322.0,No
1762122,202344,6124.0,No
1762166,202344,1423.0,No
1762195,202344,10322.0,No
1762582,202344,9068.0,No
1762680,202344,9068.0,No
1762767,202344,487.0,No
1763096,202344,2435.0,No
1763044,202344,7093.0,No
1762668,202344,6243.0,No
1762777,202344,8918.0,No
1762618,202344,9922.0,No
1762623,202344,8918.0,No
1762626,202344,2073.0,No
1762588,202344,7893.0,No
1762757,202344,10322.0,No
1763016,202344,9318.0,No
1762602,202344,1660.0,No
1762607,202344,5120.0,No
1762814,202344,2935.0,No
943077,202344,2435.0,No
1763019,202344,5120.0,No
1763089,202344,487.0,No
1763005,202344,4198.0,No
1763046,202344,7947.0,No
